id,title,website,opt_out_url,opt_out_guide_url,opt_out_guide_video_url,email,phone,address,description,country,type,privacy_score,average_removal_days,shows_family_names,optery_support_tier,is_expanded_reach
20479,Clearout.io,https://clearout.io/,,,,us@clearout.io,,,,ALL,Marketing,7,45,No,Ultimate,False
20803,Client Command,https://clientcommand.com/,,,,privacy@ClientCommand.com,,,,United States,Marketing,0,0,,Core,True
21233,ClustrMaps,https://clustrmaps.com/,https://clustrmaps.com/bl/opt-out,https://www.optery.com/clustrmaps-how-to-opt-out-of-clustrmaps-step-by-step-instructions/,,support@clustrmaps.com,,,"Clustrmaps is a data broker that uses an embedded script to track visitors to a site in order to generate a heatmap. It allows users to see how many people have visited their site, where they came from, and what pages they viewed. Clustrmaps also collects public records to analyze different US cities, their social demography, and their business environment. Their records include engineering and business records, building ownership, and neighborhood profiles. Clustrmaps has also been known to sell user data to third-party companies, which raises privacy concerns. Many users are not aware of Clustrmaps and the potential privacy implications of its activities. Firstly, their website is not particularly user-friendly and can be difficult to navigate. Secondly, they track your IP address, which can be used to personally identify you. Finally, they sell access to their database of website visitors, which includes information on where you live and what pages you visit. By opting out of Clustrmaps, you can take back control of your data and protect your privacy.",United States,People Search Site,3,1,Yes,Extended,False
20965,Coalition Greenwich,https://www.greenwich.com/,,,,privacy1@crisil.com,,,,United States,Marketing,0,0,,Core,True
22234,CocoFinder,https://cocofinder.com/,https://cocofinder.com/remove-my-info,,https://www.youtube.com/watch?v=beFYmQswsN0,support@cocofinder.com,,,"Cocofinder is a people search data broker. Using Cocofinder’s simple search options, anyone can access personal information of an individual like their address, phone number, photos, criminal records, names of their relatives and property they own. Cocofinder obtains accurate personal information about people from publicly sourced data they store in a database that contains billions of records.",United States,People Search Site,5,30,Yes,Extended,False
20976,Cognism,https://www.cognism.com/,https://www.cognism.com/data-opt-out,,,privacy@cognism.com,,,,United States,B2B Lead Generation,7,30,,Core,True
16820,Colorado Arrests,https://www.coloradoarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21361,ColoradoCourtRecords.us,https://coloradocourtrecords.us/,https://coloradocourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21320,ColoradoResidentDirectory,https://www.coloradoresidentdirectory.com/,https://www.coloradoresidentdirectory.com/opt-out,,,,,,,United States,People Search Site,6,45,No,Extended,False
20974,Compile,https://www.compile.com/,https://www.compile.com/hcp-opt-out/,,,privacy@compile.com,,,,United States,Marketing,7,30,,Core,True
20740,Complementics,https://www.complementics.com/,,,,Privacy@complementics.com,,,,United States,Marketing,0,0,,Core,True
20973,Comscore,https://www.comscore.com/,https://www.comscore.com/About/Privacy/Data-Subject-Rights,,,dsr@comscore.com,,,,ALL,Marketing,7,30,,Core,True
20971,Connected Investors,https://connectedinvestors.com/,https://firstam.service-now.com/x_farf2_dp_request_fa_connected_investor.do?sysparm_id=6d6e7e8edb3e3158665f182813961985,,,dataprivacy@connectedinvestors.com,,,,United States,Marketing,7,30,,Core,True
16823,Connecticut Arrests,https://www.ctarrests.org/,https://infotracer.com/optout/,,,privacy@infotracer.com,,,,United States,People Search Site,4,7,Yes,Extended,False
21367,Connecticut Resident Directory,https://www.connecticutresidentdirectory.com/,https://www.connecticutresidentdirectory.com/opt-out,,,,,,,United States,People Search Site,6,45,No,Extended,False
21363,ConnecticutCourtRecords.us,https://connecticutcourtrecords.us/,https://connecticutcourtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
20969,Connext Digital,https://connextdigital.com/,,,,privacy@connextdigital.com,,,,United States,Marketing,0,0,,Core,True
20970,Consider,https://www.consider.com,,,,support@consider.com,,,,United States,Marketing,0,0,,Core,True
21148,ContactOut,https://contactout.com/,https://contactout.com/optout,https://www.optery.com/contactout-how-to-opt-out-of-contactout/,https://www.youtube.com/watch?v=HfEiZj6j6Pw,support@contactout.com,,,"ContactOut is a platform that allows recruiters and salespeople to obtain the phone numbers and email addresses from 300 million professionals from 30 million companies. Users can search for prospects by business location, business revenue, job titles, business technologies used, business size, business departments and employee skill sets.",ALL,B2B Lead Generation,0,30,No,Core,False
21201,ContractorsCalifornia.org,http://contractorscalifornia.org/,http://www.contractorscalifornia.org/about#contact,,,contact@licensedata.org,,,,United States,People Search Site,4,10,,Core,False
20928,Converge,https://convergemarketing.com,,,,info@convergemarketing.com,,,,United States,Marketing,0,0,,Core,True
20967,Convex,https://www.convex.com/,,,,support@convexlabs.io,,,,United States,Marketing,0,0,,Core,True
21443,CorporationWiki,https://www.corporationwiki.com/,https://www.corporationwiki.com/profiles/public,https://www.optery.com/corporationwiki-how-to-opt-out-of-corporationwiki-step-by-step-instructions/,,,,,"CorporationWiki is a data broker that offers historical data on businesses like the names of business owners, services the company provided, and the employees. Anyone can look up information about you and your prior employment history, as well as your positions within a company. It is very easy to conduct a name search on over 40 million people and a company search on over 50 million businesses on the CorporationWiki site. Your personal information can be sold to websites like CorporationWiki, putting you at risk for identity theft. To help you identify these websites, Optery offers you scan and removal services for your exposed private information. We cover more than 200 data broker sites where you can find your information exposed. You can sign up for a free Exposure Scan and receive tools you can use to remove your information, or you can upgrade to our paid subscription and let our Opt-out Agents help you with the removals. Optery recently launched Optery for Business, for business owners who want to cover the removal of their employees’ personal information from the internet. Optery for Business uses advanced technology to locate information that benefits both business owners – to reduce the risk of online phishing and hacking of sensitive information, and employees – for personal safety from identity theft that might be used to put the business at risk. Sign up now!",United States,People Search Site,4,1,No,Core,False
21204,Councilon,http://councilon.com/,https://councilon.com/ex/control/privacy,https://www.optery.com/councilon-how-to-remove-councilon-step-by-step-instructions/,,control@councilon.com,,,"Councilon is a data broker that falls under the umbrella of Radaris. They offer comprehensive search results compiling everything from public sources to social media content. Below, you can follow our step-by-step instructions on How to Opt Out of Councilon. On more note about Councilon: the information they offer may be helpful for some, but can also pose a threat to average consumers. Records such as these are free and easily accessible online. Scammers, stalkers, and cybercriminals often use this information for fraud, social engineering, catfishing, and identity theft. This is why it is essential to reduce your digital footprint. By limiting the amount of your information available online, you can limit the chance of privacy abuses.",United States,People Search Site,6,2,Yes,Ultimate,False
21398,CourtCaseFinder,https://courtcasefinder.com/,https://courtcasefinder.com/optout,https://www.optery.com/courtcasefinder-how-to-opt-out-of-courtcasefinder-step-by-step-instructions/,,privacy@courtcasefinder.com,,,"CourtCaseFinder.com is a website that allows searching for court records of individuals by their email address, phone number, home address, name or case number. Criminal records, bankruptcies, police records, driving records, felonies and misdemeanors, lawsuits, and jail records from district, municipal and federal and state courts are available to search for and view.",United States,People Search Site,6,5,Yes,Ultimate,False
23096,CourtRecords.us,https://courtrecords.us/,https://courtrecords.us/optout/,,,privacy@courtrecords.us,,,,United States,People Search Site,7,4,Yes,Extended,False
21035,Criminal.com,https://criminal.com/,https://www.truthfinder.com/opt-out/v2/submit/,,,feedback@criminal.com,,,,United States,People Search Site,4,7,,Ultimate,False
21042,CriminalDataCheck,http://criminaldatacheck.com,https://www.intelius.com/privacy-center,,,support@criminaldatacheck.com,,,,United States,People Search Site,4,9,Yes,Ultimate,False
21087,CriminalRecords.com,https://www.criminalrecords.com/,https://www.intelius.com/privacy-center,,,support@mailer.intelius.com,,,,United States,People Search Site,7,14,Yes,Ultimate,False
20738,Crosswalk Technologies,https://www.crosswalknyc.com/,,,,privacy@crosswalknyc.com,,,,"Brazil,Belgium,Bulgaria,Croatia,Cyprus,Denmark,Estonia,Finland,France,Germany,Hungary,Ireland,Italy,Latvia,Luxembourg,Malta,Netherlands,Canada,Austria,Czech Republic,Greece,Lithuania,Poland,Portugal,Romania,Slovakia,Slovenia,Spain,Sweden,United Kingdom,United States",Marketing,0,0,,Core,True
20963,Cybba,https://www.cybba.com,,,,dsr@cybba.com,,,,ALL,Marketing,0,0,,Core,False
21234,CyberBackgroundChecks,http://cyberbackgroundchecks.com/,https://www.cyberbackgroundchecks.com/removal,https://www.optery.com/cyberbackgroundcheck-how-to-opt-out-and-remove-yourself-from-cyberbackgroundcheck-step-by-step-instructions/,,,,,"CyberBackgroundChecks provides free and anonymous email address, phone number, address and name searches on their website. Searches return extremely detailed, sensitive personal information on individuals including but not limited to; current and previous addresses, names of relatives and associates, a detailed map showing the location of an individuals current residence, public records, birthdate, criminal records, and business records and assets. If you are concerned about your personal information being on display on websites like CyberBackgroundChecks, take action and Opt Out. Follow the steps in Optery’s Opt Out guide provided below and remove your private data from CyberBackgroundChecks.",United States,People Search Site,6,5,Yes,Ultimate,False
